Gene stable ID	HGNC symbol	HGNC ID
ENSG00000163322	FAM175A	25829
ENSG00000198752	CDC42BPB	1738
ENSG00000270639		
ENSG00000140506	LMAN1L	6632
ENSG00000220105		
ENSG00000232178	OR2J3	8261
ENSG00000266316		
ENSG00000013583	HEBP1	17176
ENSG00000156395	SORCS3	16699
ENSG00000091592	NLRP1	14374
ENSG00000233186		
ENSG00000181038	METTL23	26988
ENSG00000199065	MIR101-2	31489
ENSG00000101624	CEP76	25727
ENSG00000228165		
ENSG00000137976	DNASE2B	28875
ENSG00000100418	DESI1	24577
ENSG00000169019	COMMD8	26036
ENSG00000220937	HNRNPA1P41	48770
ENSG00000231676	OR2J2	8260
ENSG00000186197	EDARADD	14341
ENSG00000145220	LYAR	26021
ENSG00000196932	TMEM26	28550
ENSG00000135069	PSAT1	19129
ENSG00000249709	ZNF564	31106
ENSG00000238362		
ENSG00000234534		
ENSG00000225291	OR14J1	13971
ENSG00000182347		
ENSG00000227730	MTND6P5	39468
ENSG00000198612	COPS8	24335
ENSG00000228166	MTND1P11	42060
ENSG00000224083		
ENSG00000265303		
ENSG00000269693		
ENSG00000235917		
ENSG00000228097		
ENSG00000084444	KIAA1467	29288
ENSG00000197713	RPE	10293
ENSG00000237711		
ENSG00000019582	CD74	1697
ENSG00000233046	OR5V1	13972
ENSG00000236254	MTND4P14	42201
ENSG00000188033	ZNF490	23705
ENSG00000226907	CT45A6	33271
ENSG00000230225	MTND5P14	42276
ENSG00000117133	RPF1	30350
ENSG00000236567		
ENSG00000254017	IGHEP2	5524
ENSG00000237553		
ENSG00000198908	BHLHB9	29353
ENSG00000214195	HMGN2P31	39398
ENSG00000204576	PRR3	21149
ENSG00000272866		
ENSG00000231967		
ENSG00000167447	SMG8	25551
ENSG00000135387	CAPRIN1	6743
ENSG00000214190		
ENSG00000186153	WWOX	12799
ENSG00000231509		
ENSG00000225408		
ENSG00000213578	CPLX3	27652
ENSG00000223621	AK4P4	39067
ENSG00000115267	IFIH1	18873
ENSG00000238654		
ENSG00000263575	MIR4665	41696
ENSG00000135945	REV1	14060
ENSG00000228739		
ENSG00000237274		
ENSG00000237100	C6orf136	21301
ENSG00000173875	ZNF791	26895
ENSG00000224905		
ENSG00000183346	C10orf107	28678
ENSG00000228132		
ENSG00000233846		
ENSG00000233367		
ENSG00000105983	LMBR1	13243
ENSG00000249493	ANKRD20A18P	23756
ENSG00000163491	NEK10	18592
ENSG00000264530	RN7SL25P	46041
ENSG00000252110		
ENSG00000201812	RNA5SP488	43388
ENSG00000237158		
ENSG00000240755	ERLEC1P1	38012
ENSG00000206147		
ENSG00000174021	GNG5	4408
ENSG00000236924		
ENSG00000164932	CTHRC1	18831
ENSG00000226524		
ENSG00000127954	STEAP4	21923
ENSG00000266863	RN7SL123P	46139
ENSG00000229057		
ENSG00000183044	ABAT	23
ENSG00000102606	ARHGEF7	15607
ENSG00000231381	RNF2P1	33987
ENSG00000150347	ARID5B	17362
ENSG00000203872	C6orf163	21403
ENSG00000232946		
ENSG00000146809	ASB15	19767
ENSG00000145246	ATP10D	13549
ENSG00000229611		
ENSG00000243064	ABCC13	16022
ENSG00000225489		
ENSG00000160716	CHRNB2	1962
ENSG00000152076	CCDC74B	25267
ENSG00000231108		
ENSG00000203871	C6orf164	21404
ENSG00000256968	SNRPEP2	20733
ENSG00000182348	ZNF804B	21958
ENSG00000230581		
ENSG00000197079	KRT35	6453
ENSG00000224972		
ENSG00000230207	RPL4P5	35699
ENSG00000164933	SLC25A32	29683
ENSG00000178654		
ENSG00000164645	C7orf62	22402
ENSG00000273056		
ENSG00000226376		
ENSG00000231902		
ENSG00000011590	ZBTB32	16763
ENSG00000196419	XRCC6	4055
ENSG00000235389		
ENSG00000212695		
ENSG00000188486	H2AFX	4739
ENSG00000272514		
ENSG00000087077	TRIP6	12311
ENSG00000164647	STEAP1	11378
ENSG00000162408	NOL9	26265
ENSG00000239102	RNU7-185P	45719
ENSG00000089472	HEPH	4866
ENSG00000126337	KRT36	6454
ENSG00000117151	CTBS	2496
ENSG00000225706		
ENSG00000123395	C12orf44	25679
ENSG00000251699		
ENSG00000234021		
ENSG00000232005	PBX2	8633
ENSG00000232005	PBX2	8633
ENSG00000232005	PBX2	8633
ENSG00000230048	VWA7	13939
ENSG00000212829	RPS26P3	23411
ENSG00000221708		
ENSG00000108018	SORCS1	16697
ENSG00000265735	RN7SL5P	10040
ENSG00000230920		
ENSG00000153982	GDPD1	20883
ENSG00000234360		
ENSG00000074276	CDHR2	18231
ENSG00000226717		
ENSG00000133983	COX16	20213
ENSG00000138678	AGPAT9	28157
ENSG00000232035		
ENSG00000227138		
ENSG00000230589	IMP3P1	49385
ENSG00000270372		
ENSG00000140474	ULK3	19703
ENSG00000234146		
ENSG00000230365		
ENSG00000239701		
ENSG00000224935		
ENSG00000257078		
ENSG00000231491		
ENSG00000222581	RNU2-47P	48540
ENSG00000138463	DIRC2	16628
ENSG00000172269	DPAGT1	2995
ENSG00000235448		
ENSG00000116977	LGALS8	6569
ENSG00000243115	RN7SL849P	46865
ENSG00000222658		
ENSG00000205885	C1RL-AS1	27461
ENSG00000214121	TDPX2	11711
ENSG00000272333		
ENSG00000234586		
ENSG00000135372	NAT10	29830
ENSG00000171401	KRT13	6415
ENSG00000234740		
ENSG00000223672		
ENSG00000170786	SDR16C5	30311
ENSG00000205858	LRRC72	42972
ENSG00000270547		
ENSG00000200345	RNU6-485P	47448
ENSG00000256967		
ENSG00000226197		
ENSG00000205636	LINC00583	31437
ENSG00000228672	PROB1	41906
ENSG00000255572		
ENSG00000139168	ZCRB1	29620
ENSG00000229268	PES1P2	44059
ENSG00000235533		
ENSG00000256480		
ENSG00000223568	RPL3P11	35521
ENSG00000255836		
ENSG00000077147	TM9SF3	21529
ENSG00000111012	CYP27B1	2606
ENSG00000235868	GAPDHP31	37783
ENSG00000213954		
ENSG00000234982		
ENSG00000225472		
ENSG00000180869	C1orf180	26647
ENSG00000133398	MED10	28760
ENSG00000237137		
ENSG00000178750	STX19	19300
ENSG00000181433	SAGE1	30369
ENSG00000273399		
ENSG00000198858	R3HDM4	28270
ENSG00000102128	RAB40AL	25410
ENSG00000272871		
ENSG00000170807	LMOD2	6648
ENSG00000182010	RTKN2	19364
ENSG00000229029		
ENSG00000199814	RNU6-1260P	48223
ENSG00000106524	ANKMY2	25370
ENSG00000214110	LDHAP4	6539
ENSG00000256331	NIFKP3	44951
ENSG00000255977		
ENSG00000178700	DHFRL1	27309
ENSG00000111305	GSG1	19716
ENSG00000201549		
ENSG00000170469	SPATA24	27322
ENSG00000175354	PTPN2	9650
ENSG00000199912		
ENSG00000232000		
ENSG00000222978		
ENSG00000126246	IGFLR1	23620
ENSG00000201663		
ENSG00000241828		
ENSG00000106299	WASL	12735
ENSG00000181195	PENK	8831
ENSG00000215237		
ENSG00000183807	FAM162B	21549
ENSG00000083799	CYLD	2584
ENSG00000259132		
ENSG00000234297		
ENSG00000251960	RNU6-559P	47522
ENSG00000263817	RN7SL157P	46173
ENSG00000215236	RPL7P33	35937
ENSG00000143891	GALM	24063
ENSG00000251834	RNU6-319P	47282
ENSG00000226171	DHX16	2739
ENSG00000240613	RN7SL98P	46114
ENSG00000213362	FTH1P12	3982
ENSG00000133169	BEX1	1036
ENSG00000164934	DCAF13	24535
ENSG00000115271	GCA	15990
ENSG00000214530	STARD10	10666
ENSG00000207433	RNU6-246P	47209
ENSG00000267120		
ENSG00000106829	TLE4	11840
ENSG00000231376	HMGN2P16	31330
ENSG00000018408	WWTR1	24042
ENSG00000207360	RNU6-14P	34258
ENSG00000172375	C2CD2L	29000
ENSG00000231756		
ENSG00000130921	C12orf65	26784
ENSG00000230694		
ENSG00000268977		
ENSG00000168826	ZBTB49	19883
ENSG00000108854	SMURF2	16809
ENSG00000234779		
ENSG00000233551		
ENSG00000153495	TEX29	20370
ENSG00000237153		
ENSG00000173612	GPRC6A	18510
ENSG00000241152	RN7SL720P	46736
ENSG00000167767	KRT80	27056
ENSG00000226470		
ENSG00000054356	PTPRN	9676
ENSG00000178573	MAF	6776
ENSG00000237083		
ENSG00000224488		
ENSG00000228810	PABPC1P11	37993
ENSG00000184857	TMEM186	24530
ENSG00000204398		
ENSG00000227167		
ENSG00000264638	MIR3152	38379
ENSG00000252960	RN7SKP258	45982
ENSG00000236857		
ENSG00000182968	SOX1	11189
ENSG00000223211		
ENSG00000139174	PRICKLE1	17019
ENSG00000236680		
ENSG00000160710	ADAR	225
ENSG00000251733	SCARNA8	32564
ENSG00000252943	RNU6-264P	47227
ENSG00000175155	YPEL2	18326
ENSG00000082293	COL19A1	2196
ENSG00000201118		
ENSG00000264126	RN7SL158P	46174
ENSG00000101367	MAPRE1	6890
ENSG00000232176		
ENSG00000232978		
ENSG00000238348		
ENSG00000153498	SPACA7	29575
ENSG00000185002	RFX6	21478
ENSG00000272842		
ENSG00000273226		
ENSG00000234853	NDUFA5P3	48845
ENSG00000147206	NXF3	8073
ENSG00000260912		
ENSG00000223662	SAMSN1-AS1	39599
ENSG00000231909		
ENSG00000145198	VWA5B2	25144
ENSG00000163623	NKX6-1	7839
ENSG00000232884		
ENSG00000232158		
ENSG00000142528	ZNF473	23239
ENSG00000037897	METTL1	7030
ENSG00000266224		
ENSG00000228600	POLR2CP	9190
ENSG00000161265	U2AF1L4	23020
ENSG00000261402		
ENSG00000215218	UBE2QL1	37269
ENSG00000226751		
ENSG00000270712		
ENSG00000157214	STEAP2	17885
ENSG00000225502	GAPDHP16	23768
ENSG00000221744		
ENSG00000215529	EFCAB8	34532
ENSG00000237434		
ENSG00000263790	MIR4473	41540
ENSG00000255885		
ENSG00000163624	CDS1	1800
ENSG00000222202	RNU4-26P	46962
ENSG00000235609		
ENSG00000264941	MIR4474	41821
ENSG00000140650	PMM2	9115
ENSG00000176654	NANOGP1	23099
ENSG00000237088		
ENSG00000170162	VGLL2	20232
ENSG00000226406	RBMX2P1	39923
ENSG00000252324		
ENSG00000227071		
ENSG00000235277		
ENSG00000178694	NSUN3	26208
ENSG00000117155	SSX2IP	16509
ENSG00000229047		
ENSG00000207609	MIR491	32076
ENSG00000138311	ZNF365	18194
ENSG00000236697	GPSM3	13945
ENSG00000236697	GPSM3	13945
ENSG00000236697	GPSM3	13945
ENSG00000231201		
ENSG00000202189		
ENSG00000230208	IFNNP1	32009
ENSG00000236471		
ENSG00000225027	IFNWP4	5453
ENSG00000120907	ADRA1A	277
ENSG00000199635		
ENSG00000229425		
ENSG00000232281	IFNWP15	5449
ENSG00000224132		
ENSG00000226597	IFNWP9	5455
ENSG00000224524	CYCSP42	2581
ENSG00000267168		
ENSG00000232056		
ENSG00000224247		
ENSG00000223684	IFNWP18	5450
ENSG00000173662	TAS1R1	14448
ENSG00000212564	RNU6-1326P	48289
ENSG00000232138	IFNWP5	5454
ENSG00000221497		
ENSG00000224416	IFNA22P	5431
ENSG00000226298	RAD23BLP	9814
ENSG00000172273	HINFP	17850
ENSG00000162975	KCNF1	6246
ENSG00000226393	IFNA20P	5444
ENSG00000161652	IZUMO2	28518
ENSG00000238591		
ENSG00000261696		
ENSG00000231195	IFNA11P	5442
ENSG00000234159	RBPMSLP	9923
ENSG00000152315	KCNK13	6275
ENSG00000126216	TUBGCP3	18598
ENSG00000235108	IFNA12P	5443
ENSG00000167098	SUN5	16252
ENSG00000252273	RNU6-426P	47389
ENSG00000150873	C2orf50	26324
ENSG00000237691	IFNWP2	5452
ENSG00000269242		
ENSG00000238271	IFNWP19	5451
ENSG00000169446	MMGT1	28100
ENSG00000171889	MIR31HG	37187
ENSG00000199177	MIR31	31630
ENSG00000264379		
ENSG00000227443		
ENSG00000229835	KHSRPP1	39198
ENSG00000168589	DYNLRB2	15467
ENSG00000244230	RN7SL151P	46167
ENSG00000266732		
ENSG00000100764	PSMC1	9547
ENSG00000229298	TUBB8P1	42182
ENSG00000265194		
ENSG00000264801		
ENSG00000231257	ATAT1	21186
ENSG00000232339	NOTCH4	7884
ENSG00000232339	NOTCH4	7884
ENSG00000232339	NOTCH4	7884
ENSG00000266134	WISP3	12771
ENSG00000215386	LINC00478	1274
ENSG00000171346	KRT15	6421
ENSG00000037474	NSUN2	25994
ENSG00000136261	BZW2	18808
ENSG00000213463	SYNJ2BP	18955
ENSG00000162976	PQLC3	28503
ENSG00000119285	HEATR1	25517
ENSG00000170464	DNAJC18	28429
ENSG00000104331	IMPAD1	26019
ENSG00000240498	CDKN2B-AS1	34341
ENSG00000204859	ZBTB48	4930
ENSG00000078898	BPIFB2	16177
ENSG00000168477	TNXB	11976
ENSG00000139985	ADAM21	200
ENSG00000084628	NKAIN1	25743
ENSG00000269028	MTRNR2L12	37169
ENSG00000198689	SLC9A6	11079
ENSG00000134007	ADAM20	199
ENSG00000166446	CDYL2	23030
ENSG00000169122	FAM110B	28587
ENSG00000104774	MAN2B1	6826
ENSG00000204574	ABCF1	70
ENSG00000264528	TUBE1	20775
ENSG00000006744	ELAC2	14198
ENSG00000266446		
ENSG00000215221	UBA52P6	36763
ENSG00000236921		
ENSG00000116014	KISS1R	4510
ENSG00000108406	DHX40	18018
ENSG00000234840		
ENSG00000171517	LPAR3	14298
ENSG00000236739		
ENSG00000268141		
ENSG00000224549		
ENSG00000164587	RPS14	10387
ENSG00000265572		
ENSG00000227607	SUMO2P2	39012
ENSG00000197595	C13orf35	33793
ENSG00000233906		
ENSG00000226626		
ENSG00000231460		
ENSG00000060688	SNRNP40	30857
ENSG00000236428	PPP1R18	29413
ENSG00000237414		
ENSG00000133997	MED6	19970
ENSG00000269957		
ENSG00000085415	SEH1L	30379
ENSG00000216088		
ENSG00000196781	TLE1	11837
ENSG00000223088	RMRPP5	47035
ENSG00000222693	RN7SKP120	45844
ENSG00000116017	ARID3A	3031
ENSG00000236306		
ENSG00000270683		
ENSG00000266429		
ENSG00000254261		
ENSG00000140497	SCAMP2	10564
ENSG00000252580		
ENSG00000253400		
ENSG00000080224	EPHA6	19296
ENSG00000232466		
ENSG00000213204	C6orf165	21405
ENSG00000240306	RN7SL100P	46116
ENSG00000234676		
ENSG00000254396		
ENSG00000223162	RNA5SP280	43180
ENSG00000114744	COMMD2	24993
ENSG00000096171	VARS	12651
ENSG00000232867		
ENSG00000231459	LINC00032	16506
ENSG00000255356		
ENSG00000206636		
ENSG00000103121	CMC2	24447
ENSG00000153898	MCOLN2	13357
ENSG00000138081	FBXO11	13590
ENSG00000240739		
ENSG00000168824		
ENSG00000237734		
ENSG00000255964		
ENSG00000215441	CTAGE12P	37297
ENSG00000255581		
ENSG00000260390		
ENSG00000115875	SRSF7	10789
ENSG00000235602	POU5F1P3	9222
ENSG00000260412		
ENSG00000229060		
ENSG00000224955		
ENSG00000256171	GCSHP4	43930
ENSG00000215966	MIR876	33653
ENSG00000215939	MIR873	33663
ENSG00000143603	KCNN3	6292
ENSG00000230276		
ENSG00000229834		
ENSG00000070614	NDST1	7680
ENSG00000226711	FAM66C	21644
ENSG00000230097		
ENSG00000253903		
ENSG00000239155		
ENSG00000214976	VDAC2P1	12673
ENSG00000232060		
ENSG00000123427	METTL21B	24936
ENSG00000145244	CORIN	19012
ENSG00000239792		
ENSG00000224602	RPS26P5	23776
ENSG00000231135	MDC1	21163
ENSG00000215210	RBMXP2	23284
ENSG00000201025		
ENSG00000270071		
ENSG00000221111		
ENSG00000270139		
ENSG00000235626	KRT18P66	48893
ENSG00000167104	BPIFB6	16504
ENSG00000207638	MIR99A	31650
ENSG00000211510		
ENSG00000199030	MIRLET7C	31480
ENSG00000226246	KRT18P36	33405
ENSG00000172350	ABCG4	13884
ENSG00000269950		
ENSG00000233278	RPS26P2	23662
ENSG00000207863	MIR125B2	31507
ENSG00000111328	CDK2AP1	14002
ENSG00000214020	FTLP4	37952
ENSG00000228798		
ENSG00000164346	NSA2	30728
ENSG00000270093		
ENSG00000228557	HSPA8P17	44932
ENSG00000239023	RNU1-98P	48440
ENSG00000065268	WDR18	17956
ENSG00000237735		
ENSG00000205155	PSENEN	30100
ENSG00000223421		
ENSG00000232886		
ENSG00000232203	SLC25A6P2	43850
ENSG00000225735	NEK4P1	39649
ENSG00000068650	ATP11A	13552
ENSG00000260720		
ENSG00000186190	BPIFB3	16178
ENSG00000252462	RNU6-113P	47076
ENSG00000226998		
ENSG00000252613	RNU7-168P	45702
ENSG00000229080		
ENSG00000226580	RPL39P40	35823
ENSG00000266195	RN7SL163P	46179
ENSG00000161547	SRSF2	10783
ENSG00000235148	HMGB3P23	39315
ENSG00000232260	BTF3L4P1	39645
ENSG00000206199	ANKUB1	29642
ENSG00000100138	NHP2L1	7819
ENSG00000252313	RNA5SP281	43181
ENSG00000188223		
ENSG00000225347	SLC25A5P8	35469
ENSG00000168010	ATG16L2	25464
ENSG00000203543		
ENSG00000203542		
ENSG00000015592	STMN4	16078
ENSG00000153046	CDYL	1811
ENSG00000235453	TOPORS-AS1	31420
ENSG00000129474	AJUBA	20250
ENSG00000267796	LIN37	33234
ENSG00000184611	KCNH7	18863
ENSG00000203659		
ENSG00000164414	SLC35A1	11021
ENSG00000214006		
ENSG00000214929	SPATA31D1	37283
ENSG00000232303		
ENSG00000184208	C22orf46	26294
ENSG00000256239		
ENSG00000077522	ACTN2	164
ENSG00000223440		
ENSG00000230516		
ENSG00000238001		
ENSG00000230867		
ENSG00000221696		
ENSG00000272113		
ENSG00000236796		
ENSG00000165105	RASEF	26464
ENSG00000163625	WDFY3	20751
ENSG00000111145	ELK3	3325
ENSG00000105792	C7orf63	26107
ENSG00000231193		
ENSG00000223807		
ENSG00000237437	ASS1P12	762
ENSG00000162643	WDR63	30711
ENSG00000244050		
ENSG00000236184	TCEA1P4	31091
ENSG00000121766	ZCCHC17	30246
ENSG00000215114	UBXN2B	27035
ENSG00000225693		
ENSG00000254016	ALG1L10P	44379
ENSG00000222169		
ENSG00000233554		
ENSG00000266026		
ENSG00000252224	RNU4ATAC15P	46901
ENSG00000164845	FAM86FP	42357
ENSG00000200544		
ENSG00000223678		
ENSG00000134318	ROCK2	10252
ENSG00000270542		
ENSG00000103449	SALL1	10524
ENSG00000144445	KANSL1L	26310
ENSG00000226823		
ENSG00000206245	C6orf10	13922
ENSG00000206245	C6orf10	13922
ENSG00000206245	C6orf10	13922
ENSG00000163344	PMVK	9141
ENSG00000228072		
ENSG00000105357	MYH14	23212
ENSG00000087087	SRRT	24101
ENSG00000225123		
ENSG00000171992	SYNPO	30672
ENSG00000234373	SNX18P7	39615
ENSG00000269590		
ENSG00000226562	CYP4F26P	39948
ENSG00000153048	CARHSP1	17150
ENSG00000167910	CYP7A1	2651
ENSG00000166451	CENPN	30873
ENSG00000204982	PRSS3P4	43789
ENSG00000198780	FAM169A	29138
ENSG00000231991	ANXA2P2	539
ENSG00000082684	SEMA5B	10737
ENSG00000234122	TRBV22OR9-2	18740
ENSG00000215206	TRBV24OR9-2	12204
ENSG00000178802	MPI	7216
ENSG00000168818	STX18	15942
ENSG00000240215	TRBV25OR9-2	12206
ENSG00000132305	IMMT	6047
ENSG00000237984	PTENP1	9589
ENSG00000268192		
ENSG00000172159	FRMD3	24125
ENSG00000231165	TRBV26OR9-2	15485
ENSG00000260947		
ENSG00000227301		
ENSG00000214160	ALG3	23056
ENSG00000233776		
ENSG00000176809	LRRC37A3	32427
ENSG00000235481		
ENSG00000146282	RARS2	21406
ENSG00000223394	TRBV29OR9-2	12211
ENSG00000167077	MEI1	28613
ENSG00000200834		
ENSG00000251748	RNU4ATAC11P	46897
ENSG00000257921		
ENSG00000100802	C14orf93	20162
ENSG00000230925		
ENSG00000238300	SNORD121B	33569
ENSG00000238886	SNORD121A	33560
ENSG00000225412	BTNL2	1142
ENSG00000225412	BTNL2	1142
ENSG00000225412	BTNL2	1142
ENSG00000226801	OSTCP8	42869
ENSG00000252406	RNU7-36P	34132
ENSG00000222259	RN7SKP114	45838
ENSG00000228352		
ENSG00000224802	TUBB4BP2	42183
ENSG00000162413	KLHL21	29041
ENSG00000239392		
ENSG00000249751	ECSCR	35454
ENSG00000203513		
ENSG00000227383		
ENSG00000004776	HSPB6	26511
ENSG00000264440	FAM229B	33858
ENSG00000200141		
ENSG00000055732	MCOLN3	13358
ENSG00000203512		
ENSG00000269071		
ENSG00000203511		
ENSG00000252164	RNA5SP282	43182
ENSG00000182263	FIGN	13285
ENSG00000233668		
ENSG00000222426	RNU2-50P	48543
ENSG00000134531	EMP1	3333
ENSG00000266881		
ENSG00000123154	WDR83	32672
ENSG00000177791	MYOZ1	13752
ENSG00000137575	SDCBP	10662
ENSG00000116273	PHF13	22983
ENSG00000123297	TSFM	12367
ENSG00000215241		
ENSG00000184584	TMEM173	27962
ENSG00000133985	TTC9	20267
ENSG00000256589	ENPP7P5	48688
ENSG00000106302	HYAL4	5323
ENSG00000226091	LINC00937	48629
ENSG00000116984	MTR	7468
ENSG00000148057	IDNK	31367
ENSG00000171345	KRT19	6436
ENSG00000180861	C12orf36	26598
ENSG00000186191	BPIFB4	16179
ENSG00000160703	NLRX1	29890
ENSG00000041988	THAP3	20855
ENSG00000164591	MYOZ3	18565
ENSG00000101639	CEP192	25515
ENSG00000261190	C16orf97	44658
ENSG00000167595	C19orf55	25204
ENSG00000166317	SYNPO2L	23532
ENSG00000097096	SYDE2	25841
ENSG00000176155	CCDC57	27564
ENSG00000106304	SPAM1	11217
ENSG00000256552		
ENSG00000187555	USP7	12630
ENSG00000131050	BPIFA2	16203
ENSG00000232421	TUBB	20778
ENSG00000103460	TOX3	11972
ENSG00000162642	C1orf52	24871
ENSG00000163359	COL6A3	2213
ENSG00000102409	BEX4	25475
ENSG00000173157	ADAMTS20	17178
ENSG00000006432	MAP3K9	6861
ENSG00000135018	UBQLN1	12508
ENSG00000205436	EXOC3L4	20120
ENSG00000086589	RBM22	25503
ENSG00000131059	BPIFA3	16204
ENSG00000166016	ABTB2	23842
ENSG00000059758	CDK17	8750
ENSG00000142867	BCL10	989
ENSG00000224120	C6orf136	21301
ENSG00000166454	ATMIN	29034
ENSG00000251394	OR12D3	13963
ENSG00000121769	FABP3	3557
ENSG00000163346	PBXIP1	21199
ENSG00000263699	LAMA4	6484
ENSG00000269117		
ENSG00000176406	RIMS2	17283
ENSG00000235966	OR12D2	8178
ENSG00000082996	RNF13	10057
ENSG00000273079	GRIN2B	4586
ENSG00000135480	KRT7	6445
ENSG00000244020	MT1HL1	31864
ENSG00000139697	SBNO1	22973
ENSG00000182698	RESP18	33762
ENSG00000224234	OR10C1	8165
ENSG00000198183	BPIFA1	15749
ENSG00000007923	DNAJC11	25570
ENSG00000153904	DDAH1	2715
ENSG00000121691	CAT	1516
ENSG00000144218	AFF3	6473
ENSG00000168528	SERINC2	23231
ENSG00000112280	COL9A1	2217
ENSG00000165113	GKAP1	17496
ENSG00000230780	OR11A1	8176
ENSG00000170448	NFXL1	18726
ENSG00000179314	WSCD1	29060
ENSG00000269169		
ENSG00000171403	KRT9	6447
ENSG00000234224	TMEM229A	37279
ENSG00000136699	SMPD4	32949
ENSG00000116032	GRIN3B	16768
ENSG00000170775	GPR37	4494
ENSG00000231377	DHX16	2739
ENSG00000268950		
ENSG00000186847	KRT14	6416
ENSG00000004777	ARHGAP33	23085
ENSG00000142871	CYR61	2654
ENSG00000200754		
ENSG00000199962		
ENSG00000226956		
ENSG00000146909	NOM1	13244
ENSG00000226260	HLA-DRA	4947
ENSG00000226260	HLA-DRA	4947
ENSG00000226260	HLA-DRA	4947
ENSG00000235132	OR2H1	8252
ENSG00000240770	C21orf91-OT1	16729
ENSG00000135336	ORC3	8489
ENSG00000244676		
ENSG00000181915	ADO	23506
ENSG00000231755	CHODL-AS1	1279
ENSG00000221335		
ENSG00000215369	RPL37P3	17238
ENSG00000142910	TINAGL1	19168
ENSG00000152147	GEMIN6	20044
ENSG00000227330		
ENSG00000228708		
ENSG00000122877	EGR2	3239
ENSG00000227826		
ENSG00000227826		
ENSG00000227826		
ENSG00000224141		
ENSG00000126861	OMG	8135
ENSG00000256101		
ENSG00000178761	FAM219B	24695
ENSG00000119720	NRDE2	20186
ENSG00000104228	TRIM35	16285
ENSG00000135374	ELF5	3320
ENSG00000117174	ZNHIT6	26089
ENSG00000172650	AGAP5	23467
ENSG00000182087	TMEM259	17039
ENSG00000148572	NRBF2	19692
ENSG00000229074	HLA-DRB1	4948
ENSG00000165115	KIF27	18632
ENSG00000180964	TCEAL8	28683
ENSG00000126217	MCF2L	14576
ENSG00000128513	POT1	17284
ENSG00000221307		
ENSG00000242661	RPS3AP43	36684
ENSG00000225060	PPP1R18	29413
ENSG00000221104		
ENSG00000256136		
ENSG00000238152	OR7E140P	19561
ENSG00000266218		
ENSG00000214487	OR7E148P	19642
ENSG00000163132	MSX1	7391
ENSG00000151468	CCDC3	23813
ENSG00000120063	GNA13	4381
ENSG00000166455	C16orf46	26525
ENSG00000171681	ATF7IP	20092
ENSG00000022267	FHL1	3702
ENSG00000100147	CCDC134	26185
ENSG00000125999	BPIFB1	16108
ENSG00000225890	HLA-DQA1	4942
ENSG00000131398	KCNC3	6235
ENSG00000131080	EDA2R	17756
ENSG00000231502	LSM2	13940
ENSG00000165118	C9orf64	28144
ENSG00000140905	GCSH	4208
ENSG00000108039	XPNPEP1	12822
ENSG00000163348	PYGO2	30257
ENSG00000137478	FCHSD2	29114
ENSG00000124787	RPP40	20992
ENSG00000198626	RYR2	10484
ENSG00000233141	MAS1L	13961
ENSG00000113966	ARL6	13210
ENSG00000135407	AVIL	14188
ENSG00000198911	SREBF2	11290
ENSG00000141367	CLTC	2092
ENSG00000172367	PDZD3	19891
ENSG00000170891	CYTL1	24435
ENSG00000258145		
ENSG00000258062		
ENSG00000178741	COX5A	2267
ENSG00000257123		
ENSG00000177586	OR7E149P	19589
ENSG00000035681	NSMAF	8017
ENSG00000243830		
ENSG00000201780	RNU6-275P	47238
ENSG00000246115		
ENSG00000047936	ROS1	10261
ENSG00000064666	CNN2	2156
ENSG00000131508	UBE2D2	12475
ENSG00000135373	EHF	3246
ENSG00000147647	DPYS	3013
ENSG00000177200	CHD9	25701
ENSG00000130675	MNX1	4979
ENSG00000185215	TNFAIP2	11895
ENSG00000129221	AIPL1	359
ENSG00000234258	HSPA1L	5234
ENSG00000230143	FLOT1	3757
ENSG00000164935	DCSTAMP	18549
ENSG00000166473	PKD1L2	21715
ENSG00000234475	HSPA1A	5232
ENSG00000171502	COL24A1	20821
ENSG00000185862	EVI2B	3500
ENSG00000234809	NRM	8003
ENSG00000176986	SEC24C	10705
ENSG00000121764	HCRTR1	4848
ENSG00000107959	PITRM1	17663
ENSG00000266967	AARSD1	28417
ENSG00000115361	ACADL	88
ENSG00000182831	C16orf72	30103
ENSG00000169258	GPRIN1	24835
ENSG00000260362		
ENSG00000268130		
ENSG00000248712	CCDC153	27446
ENSG00000065485	PDIA5	24811
ENSG00000171735	CAMTA1	18806
ENSG00000116996	ZP4	15770
ENSG00000074317	SNCB	11140
ENSG00000164172	MOCS2	7193
ENSG00000234965	SHISA8	18351
ENSG00000123992	DNPEP	2981
ENSG00000101391	CDK5RAP1	15880
ENSG00000057593	F7	3544
ENSG00000162517	PEF1	30009
ENSG00000255801		
ENSG00000204065	TCEAL5	22282
ENSG00000138639	ARHGAP24	25361
ENSG00000231555	HSPA1B	5233
ENSG00000129317	PUS7L	25276
ENSG00000100731	PCNX	19740
ENSG00000270188	MTRNR2L11	37168
ENSG00000169016	E2F6	3120
ENSG00000131408	NR1H2	7965
ENSG00000175766	EIF4E1B	33179
ENSG00000133019	CHRM3	1952
ENSG00000133134	BEX2	30933
ENSG00000250799	PRODH2	17325
ENSG00000110395	CBL	1541
ENSG00000170442	KRT86	6463
ENSG00000229300	C6orf48	19078
ENSG00000233280		
ENSG00000182916	TCEAL7	28336
